algo,experiment,desc,val_r2,val_mse,val_rmse,val_mae,train_r2,train_mse,train_rmse,train_mae,diff
rf,21,"hyper-params n_estimators: 90 max_depth: 3, min_samples_leaf: 100 ",0.52618,729719.21293,854.23604,539.91045,0.5265,515315.8471,717.85503,455.75755,205.44617
rf,21,"hyper-params n_estimators: 100 max_depth: 3, min_samples_leaf: 100 ",0.52578,730336.57336,854.59732,540.22102,0.52576,516122.27885,718.41651,456.03041,205.08489
rf,21,"hyper-params n_estimators: 110 max_depth: 3, min_samples_leaf: 100 ",0.52574,730395.22017,854.63163,540.28082,0.52571,516182.94131,718.45873,456.14261,205.05058
rf,21,"hyper-params n_estimators: 120 max_depth: 3, min_samples_leaf: 100 ",0.52596,730052.57146,854.43114,540.29104,0.52605,515814.02814,718.20194,456.11643,205.25107
rf,21,"hyper-params n_estimators: 130 max_depth: 3, min_samples_leaf: 100 ",0.52584,730235.48616,854.53817,540.3159,0.52598,515888.16083,718.25355,456.1428,205.14404
rf,21,"hyper-params n_estimators: 140 max_depth: 3, min_samples_leaf: 100 ",0.5259,730148.03875,854.487,540.18139,0.52597,515894.86138,718.25821,456.08579,205.19521
rf,21,"hyper-params n_estimators: 150 max_depth: 3, min_samples_leaf: 100 ",0.52577,730343.88979,854.6016,540.33111,0.52551,516393.56652,718.60529,456.26855,205.08061
rf,21,"hyper-params n_estimators: 160 max_depth: 3, min_samples_leaf: 100 ",0.52556,730676.14895,854.79597,540.49231,0.52546,516454.55913,718.64773,456.33884,204.88624
rf,21,"hyper-params n_estimators: 170 max_depth: 3, min_samples_leaf: 100 ",0.52535,730992.80899,854.98117,540.73852,0.52503,516918.7793,718.97064,456.58139,204.70104
rf,21,"hyper-params n_estimators: 180 max_depth: 3, min_samples_leaf: 100 ",0.52523,731178.7942,855.08993,540.79967,0.52471,517273.19831,719.21707,456.64633,204.59228
rf,21,"hyper-params n_estimators: 190 max_depth: 3, min_samples_leaf: 100 ",0.5254,730919.95886,854.93857,540.53165,0.52485,517115.05344,719.10712,456.46636,204.74364
rf,21,"hyper-params n_estimators: 10 max_depth: 3, min_samples_leaf: 200 ",0.53072,722728.68713,850.13451,542.12601,0.52862,513016.0432,716.25138,458.23168,209.5477
rf,21,"hyper-params n_estimators: 20 max_depth: 3, min_samples_leaf: 200 ",0.52778,727260.94174,852.79596,543.68652,0.52672,515082.73254,717.69264,458.79248,206.88625
rf,21,"hyper-params n_estimators: 30 max_depth: 3, min_samples_leaf: 200 ",0.5278,727217.48513,852.77048,542.75287,0.52911,512479.86455,715.87699,458.20897,206.91173
rf,21,"hyper-params n_estimators: 40 max_depth: 3, min_samples_leaf: 200 ",0.52657,729123.45453,853.88726,543.54005,0.52886,512754.97981,716.06912,458.49664,205.79495
rf,21,"hyper-params n_estimators: 50 max_depth: 3, min_samples_leaf: 200 ",0.52677,728805.54901,853.70109,543.96108,0.52883,512783.85729,716.08928,458.6659,205.98112
rf,21,"hyper-params n_estimators: 60 max_depth: 3, min_samples_leaf: 200 ",0.52632,729503.6771,854.10987,544.33428,0.52726,514494.51212,717.28273,459.00405,205.57234
rf,21,"hyper-params n_estimators: 70 max_depth: 3, min_samples_leaf: 200 ",0.52544,730856.57905,854.9015,545.029,0.52591,515962.76204,718.30548,459.50754,204.78071
rf,21,"hyper-params n_estimators: 80 max_depth: 3, min_samples_leaf: 200 ",0.52488,731722.4273,855.40775,545.39728,0.5249,517059.78769,719.06869,459.82324,204.27446
rf,21,"hyper-params n_estimators: 90 max_depth: 3, min_samples_leaf: 200 ",0.52499,731557.72761,855.31148,544.89422,0.52504,516906.74851,718.96227,459.36164,204.37073
rf,21,"hyper-params n_estimators: 100 max_depth: 3, min_samples_leaf: 200 ",0.52453,732252.93273,855.71779,545.21006,0.52432,517693.98934,719.50955,459.5787,203.96442
rf,21,"hyper-params n_estimators: 110 max_depth: 3, min_samples_leaf: 200 ",0.52448,732334.91482,855.76569,545.2508,0.52428,517737.29823,719.53964,459.66897,203.91652
rf,21,"hyper-params n_estimators: 120 max_depth: 3, min_samples_leaf: 200 ",0.52495,731608.98581,855.34144,545.09071,0.52462,517361.85306,719.2787,459.6212,204.34077
rf,21,"hyper-params n_estimators: 130 max_depth: 3, min_samples_leaf: 200 ",0.52485,731771.61914,855.43651,545.03751,0.52462,517361.66462,719.27857,459.54954,204.2457
rf,21,"hyper-params n_estimators: 140 max_depth: 3, min_samples_leaf: 200 ",0.52479,731852.98397,855.48406,545.02887,0.5246,517389.35701,719.29782,459.52005,204.19815
rf,21,"hyper-params n_estimators: 150 max_depth: 3, min_samples_leaf: 200 ",0.52464,732092.25662,855.6239,545.17222,0.52415,517875.83994,719.63591,459.67462,204.05831
rf,21,"hyper-params n_estimators: 160 max_depth: 3, min_samples_leaf: 200 ",0.52439,732480.7781,855.85091,545.3463,0.5241,517930.48316,719.67387,459.72652,203.8313
rf,21,"hyper-params n_estimators: 170 max_depth: 3, min_samples_leaf: 200 ",0.52415,732846.73639,856.06468,545.61156,0.52367,518396.22347,719.99738,459.96893,203.61753
rf,21,"hyper-params n_estimators: 180 max_depth: 3, min_samples_leaf: 200 ",0.52399,733097.37834,856.21106,545.68148,0.52337,518727.00968,720.22705,459.99269,203.47115
rf,21,"hyper-params n_estimators: 190 max_depth: 3, min_samples_leaf: 200 ",0.52413,732875.69978,856.0816,545.43726,0.52352,518569.03426,720.11738,459.82475,203.60061
rf,21,"hyper-params n_estimators: 10 max_depth: 3, min_samples_leaf: 500 ",0.51684,744102.04551,862.6135,555.55095,0.52139,520880.15928,721.72028,465.48326,197.06871
rf,21,"hyper-params n_estimators: 20 max_depth: 3, min_samples_leaf: 500 ",0.51817,742057.45252,861.42757,555.10442,0.52162,520631.8549,721.54823,466.02177,198.25464
rf,21,"hyper-params n_estimators: 30 max_depth: 3, min_samples_leaf: 500 ",0.5193,740308.35686,860.41174,553.47338,0.52488,517086.40634,719.0872,465.26929,199.27047
rf,21,"hyper-params n_estimators: 40 max_depth: 3, min_samples_leaf: 500 ",0.51875,741168.64357,860.91152,553.67202,0.52515,516789.8049,718.88094,465.27395,198.77069
rf,21,"hyper-params n_estimators: 50 max_depth: 3, min_samples_leaf: 500 ",0.51837,741748.10806,861.24799,554.34228,0.52431,517700.3659,719.51398,465.80229,198.43422
rf,21,"hyper-params n_estimators: 60 max_depth: 3, min_samples_leaf: 500 ",0.51812,742130.92356,861.47021,554.91798,0.52299,519143.73937,720.5163,466.24056,198.212
rf,21,"hyper-params n_estimators: 70 max_depth: 3, min_samples_leaf: 500 ",0.51766,742840.53006,861.88197,555.34561,0.52204,520172.23215,721.22967,466.43997,197.80024
rf,21,"hyper-params n_estimators: 80 max_depth: 3, min_samples_leaf: 500 ",0.51735,743322.74918,862.16167,555.54366,0.52136,520919.27504,721.74738,466.39876,197.52054
rf,21,"hyper-params n_estimators: 90 max_depth: 3, min_samples_leaf: 500 ",0.51743,743192.3964,862.08607,555.51913,0.52137,520909.04217,721.74029,466.41685,197.59614
rf,21,"hyper-params n_estimators: 100 max_depth: 3, min_samples_leaf: 500 ",0.51706,743766.76868,862.41914,555.83803,0.52085,521475.00076,722.13226,466.43867,197.26307
rf,21,"hyper-params n_estimators: 110 max_depth: 3, min_samples_leaf: 500 ",0.51711,743687.3009,862.37306,555.76747,0.52093,521385.00573,722.06995,466.38412,197.30915
rf,21,"hyper-params n_estimators: 120 max_depth: 3, min_samples_leaf: 500 ",0.51698,743894.53995,862.49321,555.93214,0.52096,521350.40461,722.04599,466.36355,197.189
rf,21,"hyper-params n_estimators: 130 max_depth: 3, min_samples_leaf: 500 ",0.51699,743877.51424,862.48334,555.8166,0.52103,521275.27723,721.99396,466.26546,197.19887
rf,21,"hyper-params n_estimators: 140 max_depth: 3, min_samples_leaf: 500 ",0.51705,743776.88054,862.425,555.77782,0.52106,521241.51363,721.97058,466.27779,197.25721
rf,21,"hyper-params n_estimators: 150 max_depth: 3, min_samples_leaf: 500 ",0.51704,743796.46504,862.43635,555.8816,0.52064,521695.87254,722.28517,466.51012,197.24586
rf,21,"hyper-params n_estimators: 160 max_depth: 3, min_samples_leaf: 500 ",0.51686,744071.28341,862.59567,556.05501,0.5207,521635.45325,722.24335,466.5209,197.08654
rf,21,"hyper-params n_estimators: 170 max_depth: 3, min_samples_leaf: 500 ",0.51679,744179.72749,862.65852,556.14011,0.5204,521959.92339,722.46794,466.61683,197.02369
rf,21,"hyper-params n_estimators: 180 max_depth: 3, min_samples_leaf: 500 ",0.51671,744301.37638,862.72903,556.21949,0.52011,522277.20026,722.68748,466.72879,196.95318
rf,21,"hyper-params n_estimators: 190 max_depth: 3, min_samples_leaf: 500 ",0.51679,744176.67294,862.65675,556.14385,0.5202,522174.12477,722.61617,466.70257,197.02546
rf,21,"hyper-params n_estimators: 10 max_depth: 4, min_samples_leaf: 1 ",0.58986,631651.69028,794.76518,499.44997,0.62223,411134.52609,641.19773,394.07095,264.91703
rf,21,"hyper-params n_estimators: 20 max_depth: 4, min_samples_leaf: 1 ",0.58851,633718.9273,796.06465,502.17636,0.61631,417577.41866,646.2023,398.12901,263.61756
rf,21,"hyper-params n_estimators: 30 max_depth: 4, min_samples_leaf: 1 ",0.59254,627517.02029,792.15972,497.69954,0.62232,411036.24174,641.12108,395.63586,267.52249
rf,21,"hyper-params n_estimators: 40 max_depth: 4, min_samples_leaf: 1 ",0.59172,628782.8462,792.95829,497.19098,0.62263,410697.43916,640.8568,395.3965,266.72392
rf,21,"hyper-params n_estimators: 50 max_depth: 4, min_samples_leaf: 1 ",0.59405,625188.87933,790.68886,496.29516,0.62366,409576.53847,639.98167,394.68639,268.99335
rf,21,"hyper-params n_estimators: 60 max_depth: 4, min_samples_leaf: 1 ",0.59213,628145.80925,792.5565,497.91508,0.62087,412619.70385,642.35481,395.8571,267.12571
rf,21,"hyper-params n_estimators: 70 max_depth: 4, min_samples_leaf: 1 ",0.59108,629767.68338,793.57903,498.41305,0.62084,412644.68642,642.37426,395.24944,266.10318
rf,21,"hyper-params n_estimators: 80 max_depth: 4, min_samples_leaf: 1 ",0.59029,630990.99292,794.34941,499.3661,0.61998,413589.71895,643.10941,395.58852,265.3328
rf,21,"hyper-params n_estimators: 90 max_depth: 4, min_samples_leaf: 1 ",0.58888,633154.652,795.71016,500.41495,0.62012,413437.54658,642.99109,395.3474,263.97205
rf,21,"hyper-params n_estimators: 100 max_depth: 4, min_samples_leaf: 1 ",0.58851,633718.22444,796.06421,500.24868,0.61975,413829.89136,643.29611,395.21059,263.618
rf,21,"hyper-params n_estimators: 110 max_depth: 4, min_samples_leaf: 1 ",0.58737,635482.21767,797.17139,500.86982,0.61936,414253.95451,643.62563,395.41707,262.51082
rf,21,"hyper-params n_estimators: 120 max_depth: 4, min_samples_leaf: 1 ",0.58739,635450.49798,797.15149,500.7595,0.6201,413449.53445,643.00042,395.00566,262.53072
rf,21,"hyper-params n_estimators: 130 max_depth: 4, min_samples_leaf: 1 ",0.58751,635272.72488,797.03998,500.71217,0.62022,413327.70902,642.90568,394.94225,262.64223
rf,21,"hyper-params n_estimators: 140 max_depth: 4, min_samples_leaf: 1 ",0.58763,635082.41008,796.92058,500.41749,0.62067,412833.59632,642.52128,394.58167,262.76163
rf,21,"hyper-params n_estimators: 150 max_depth: 4, min_samples_leaf: 1 ",0.58679,636376.63292,797.73218,501.20178,0.61958,414022.23173,643.44559,395.2002,261.95003
rf,21,"hyper-params n_estimators: 160 max_depth: 4, min_samples_leaf: 1 ",0.58623,637240.77319,798.27362,501.58562,0.61924,414385.85042,643.72809,395.38017,261.40859
rf,21,"hyper-params n_estimators: 170 max_depth: 4, min_samples_leaf: 1 ",0.58574,637988.95738,798.74211,501.95877,0.61865,415032.90504,644.23048,395.66942,260.9401
rf,21,"hyper-params n_estimators: 180 max_depth: 4, min_samples_leaf: 1 ",0.58516,638879.98312,799.29968,502.45228,0.61806,415678.09933,644.73103,395.96043,260.38253
rf,21,"hyper-params n_estimators: 190 max_depth: 4, min_samples_leaf: 1 ",0.58533,638615.50878,799.13422,502.3842,0.6181,415630.2027,644.69388,395.94553,260.54799
rf,21,"hyper-params n_estimators: 10 max_depth: 4, min_samples_leaf: 2 ",0.58986,631651.69028,794.76518,499.44997,0.62223,411134.52609,641.19773,394.07095,264.91703
rf,21,"hyper-params n_estimators: 20 max_depth: 4, min_samples_leaf: 2 ",0.58851,633718.9273,796.06465,502.17636,0.61631,417577.41866,646.2023,398.12901,263.61756
rf,21,"hyper-params n_estimators: 30 max_depth: 4, min_samples_leaf: 2 ",0.59254,627517.02029,792.15972,497.69954,0.62232,411036.24174,641.12108,395.63586,267.52249
rf,21,"hyper-params n_estimators: 40 max_depth: 4, min_samples_leaf: 2 ",0.59172,628782.8462,792.95829,497.19098,0.62263,410697.43916,640.8568,395.3965,266.72392
rf,21,"hyper-params n_estimators: 50 max_depth: 4, min_samples_leaf: 2 ",0.59405,625188.87933,790.68886,496.29516,0.62366,409576.53847,639.98167,394.68639,268.99335
rf,21,"hyper-params n_estimators: 60 max_depth: 4, min_samples_leaf: 2 ",0.59213,628145.80925,792.5565,497.91508,0.62087,412619.70385,642.35481,395.8571,267.12571
rf,21,"hyper-params n_estimators: 70 max_depth: 4, min_samples_leaf: 2 ",0.59108,629767.68338,793.57903,498.41305,0.62084,412644.68642,642.37426,395.24944,266.10318
rf,21,"hyper-params n_estimators: 80 max_depth: 4, min_samples_leaf: 2 ",0.59029,630990.99292,794.34941,499.3661,0.61998,413589.71895,643.10941,395.58852,265.3328
rf,21,"hyper-params n_estimators: 90 max_depth: 4, min_samples_leaf: 2 ",0.58888,633154.652,795.71016,500.41495,0.62012,413437.54658,642.99109,395.3474,263.97205
rf,21,"hyper-params n_estimators: 100 max_depth: 4, min_samples_leaf: 2 ",0.58851,633718.22444,796.06421,500.24868,0.61975,413829.89136,643.29611,395.21059,263.618
rf,21,"hyper-params n_estimators: 110 max_depth: 4, min_samples_leaf: 2 ",0.58737,635482.21767,797.17139,500.86982,0.61936,414253.95451,643.62563,395.41707,262.51082
rf,21,"hyper-params n_estimators: 120 max_depth: 4, min_samples_leaf: 2 ",0.58739,635450.49798,797.15149,500.7595,0.6201,413449.53445,643.00042,395.00566,262.53072
rf,21,"hyper-params n_estimators: 130 max_depth: 4, min_samples_leaf: 2 ",0.58751,635272.72488,797.03998,500.71217,0.62022,413327.70902,642.90568,394.94225,262.64223
rf,21,"hyper-params n_estimators: 140 max_depth: 4, min_samples_leaf: 2 ",0.58763,635082.41008,796.92058,500.41749,0.62067,412833.59632,642.52128,394.58167,262.76163
rf,21,"hyper-params n_estimators: 150 max_depth: 4, min_samples_leaf: 2 ",0.58679,636376.63292,797.73218,501.20178,0.61958,414022.23173,643.44559,395.2002,261.95003
rf,21,"hyper-params n_estimators: 160 max_depth: 4, min_samples_leaf: 2 ",0.58623,637240.77319,798.27362,501.58562,0.61924,414385.85042,643.72809,395.38017,261.40859
rf,21,"hyper-params n_estimators: 170 max_depth: 4, min_samples_leaf: 2 ",0.58574,637988.95738,798.74211,501.95877,0.61865,415032.90504,644.23048,395.66942,260.9401
rf,21,"hyper-params n_estimators: 180 max_depth: 4, min_samples_leaf: 2 ",0.58516,638879.98312,799.29968,502.45228,0.61806,415678.09933,644.73103,395.96043,260.38253
rf,21,"hyper-params n_estimators: 190 max_depth: 4, min_samples_leaf: 2 ",0.58533,638615.50878,799.13422,502.3842,0.6181,415630.2027,644.69388,395.94553,260.54799
rf,21,"hyper-params n_estimators: 10 max_depth: 4, min_samples_leaf: 5 ",0.58986,631651.69028,794.76518,499.44997,0.62223,411134.52609,641.19773,394.07095,264.91703
rf,21,"hyper-params n_estimators: 20 max_depth: 4, min_samples_leaf: 5 ",0.58851,633718.9273,796.06465,502.17636,0.61631,417577.41866,646.2023,398.12901,263.61756
rf,21,"hyper-params n_estimators: 30 max_depth: 4, min_samples_leaf: 5 ",0.59254,627517.02029,792.15972,497.69954,0.62232,411036.24174,641.12108,395.63586,267.52249
rf,21,"hyper-params n_estimators: 40 max_depth: 4, min_samples_leaf: 5 ",0.59172,628782.8462,792.95829,497.19098,0.62263,410697.43916,640.8568,395.3965,266.72392
rf,21,"hyper-params n_estimators: 50 max_depth: 4, min_samples_leaf: 5 ",0.59405,625188.87933,790.68886,496.29516,0.62366,409576.53847,639.98167,394.68639,268.99335
rf,21,"hyper-params n_estimators: 60 max_depth: 4, min_samples_leaf: 5 ",0.59213,628145.80925,792.5565,497.91508,0.62087,412619.70385,642.35481,395.8571,267.12571
rf,21,"hyper-params n_estimators: 70 max_depth: 4, min_samples_leaf: 5 ",0.59108,629767.68338,793.57903,498.41305,0.62084,412644.68642,642.37426,395.24944,266.10318
rf,21,"hyper-params n_estimators: 80 max_depth: 4, min_samples_leaf: 5 ",0.59029,630990.99292,794.34941,499.3661,0.61998,413589.71895,643.10941,395.58852,265.3328
rf,21,"hyper-params n_estimators: 90 max_depth: 4, min_samples_leaf: 5 ",0.58888,633154.652,795.71016,500.41495,0.62012,413437.54658,642.99109,395.3474,263.97205
rf,21,"hyper-params n_estimators: 100 max_depth: 4, min_samples_leaf: 5 ",0.58851,633718.22444,796.06421,500.24868,0.61975,413829.89136,643.29611,395.21059,263.618
rf,21,"hyper-params n_estimators: 110 max_depth: 4, min_samples_leaf: 5 ",0.58737,635482.21767,797.17139,500.86982,0.61936,414253.95451,643.62563,395.41707,262.51082
rf,21,"hyper-params n_estimators: 120 max_depth: 4, min_samples_leaf: 5 ",0.58739,635450.49798,797.15149,500.7595,0.6201,413449.53445,643.00042,395.00566,262.53072
rf,21,"hyper-params n_estimators: 130 max_depth: 4, min_samples_leaf: 5 ",0.58751,635272.72488,797.03998,500.71217,0.62022,413327.70902,642.90568,394.94225,262.64223
rf,21,"hyper-params n_estimators: 140 max_depth: 4, min_samples_leaf: 5 ",0.58763,635082.41008,796.92058,500.41749,0.62067,412833.59632,642.52128,394.58167,262.76163
rf,21,"hyper-params n_estimators: 150 max_depth: 4, min_samples_leaf: 5 ",0.58679,636376.63292,797.73218,501.20178,0.61958,414022.23173,643.44559,395.2002,261.95003
rf,21,"hyper-params n_estimators: 160 max_depth: 4, min_samples_leaf: 5 ",0.58623,637240.77319,798.27362,501.58562,0.61924,414385.85042,643.72809,395.38017,261.40859
rf,21,"hyper-params n_estimators: 170 max_depth: 4, min_samples_leaf: 5 ",0.58574,637988.95738,798.74211,501.95877,0.61865,415032.90504,644.23048,395.66942,260.9401
rf,21,"hyper-params n_estimators: 180 max_depth: 4, min_samples_leaf: 5 ",0.58516,638879.98312,799.29968,502.45228,0.61806,415678.09933,644.73103,395.96043,260.38253
rf,21,"hyper-params n_estimators: 190 max_depth: 4, min_samples_leaf: 5 ",0.58533,638615.50878,799.13422,502.3842,0.6181,415630.2027,644.69388,395.94553,260.54799
rf,21,"hyper-params n_estimators: 10 max_depth: 4, min_samples_leaf: 10 ",0.58973,631842.90069,794.88546,499.78113,0.62218,411186.95531,641.23861,394.09554,264.79675
rf,21,"hyper-params n_estimators: 20 max_depth: 4, min_samples_leaf: 10 ",0.58833,634008.2008,796.24632,502.69243,0.61625,417641.7119,646.25205,398.13861,263.43589
rf,21,"hyper-params n_estimators: 30 max_depth: 4, min_samples_leaf: 10 ",0.59237,627781.08844,792.32638,498.15313,0.62225,411110.56689,641.17904,395.68272,267.35583
rf,21,"hyper-params n_estimators: 40 max_depth: 4, min_samples_leaf: 10 ",0.59152,629089.62806,793.15171,497.72585,0.62256,410774.54964,640.91696,395.43551,266.5305
rf,21,"hyper-params n_estimators: 50 max_depth: 4, min_samples_leaf: 10 ",0.59387,625471.29665,790.86743,496.78704,0.62359,409655.23728,640.04315,394.7451,268.81478
rf,21,"hyper-params n_estimators: 60 max_depth: 4, min_samples_leaf: 10 ",0.59194,628448.39074,792.74737,498.45043,0.62079,412700.03044,642.41733,395.91444,266.93484
rf,21,"hyper-params n_estimators: 70 max_depth: 4, min_samples_leaf: 10 ",0.59089,630058.9676,793.76254,498.92882,0.62077,412721.39084,642.43396,395.30443,265.91967
rf,21,"hyper-params n_estimators: 80 max_depth: 4, min_samples_leaf: 10 ",0.5901,631273.13907,794.52699,499.86898,0.61991,413659.73411,643.16385,395.62656,265.15522
rf,21,"hyper-params n_estimators: 90 max_depth: 4, min_samples_leaf: 10 ",0.5887,633426.49411,795.88095,500.89663,0.62005,413509.01294,643.04666,395.39645,263.80126
rf,21,"hyper-params n_estimators: 100 max_depth: 4, min_samples_leaf: 10 ",0.58834,633981.58707,796.22961,500.71373,0.61969,413898.66617,643.34957,395.25398,263.4526
rf,21,"hyper-params n_estimators: 110 max_depth: 4, min_samples_leaf: 10 ",0.5872,635745.92892,797.33677,501.33256,0.6193,414324.03945,643.68008,395.46769,262.34544
